id,title,year,slug,runtime_min,sktorrent_video_id,sktorrent_cdn,sktorrent_qualities,has_dub,has_subtitles,csfd_rating,imdb_rating,priority_score,imdb_id,csfd_id,detail_url,prehrajto_verdict,prehrajto_candidates,prehrajto_best_url,prehrajto_best_title,prehrajto_search_url
11190,Orel přistál,1976,orel-pristal-1976,134,46633,20,"720p,480p",t,f,,6.6,6.60,tt0074452,,https://ceskarepublika.wiki/filmy-online/orel-pristal-1976/,FOUND,11,https://prehraj.to/orel-pristal-1080p-mkv/94c8a9d7984c6265,Orel přistál  1080p.mkv,https://prehraj.to/hledej/Orel%20p%C5%99ist%C3%A1l
11205,Bitva o Midway,1976,bitva-o-midway-1976,132,3601,21,480p,t,f,,6.6,6.60,tt0074899,,https://ceskarepublika.wiki/filmy-online/bitva-o-midway-1976/,FOUND,10,https://prehraj.to/bitva-o-midway-1976-816p-mkv/f0628c9bfa51662a,Bitva o Midway  (1976)   816p    .mkv,https://prehraj.to/hledej/Bitva%20o%20Midway
11142,Jak utopit dr. Mráčka aneb Konec vodníků v Čechách,1975,jak-utopit-dr-mracka-aneb-konec-vodniku-v-cechach-1975,100,36460,17,"720p,480p",t,f,,6.6,6.60,tt0071687,,https://ceskarepublika.wiki/filmy-online/jak-utopit-dr-mracka-aneb-konec-vodniku-v-cechach-1975/,FOUND,6,https://prehraj.to/jak-utopit-dr-mracka-aneb-konec-vodniku-v-cechach-1974-brremux-1080p/66326908df2ab,Jak utopit dr. Mráčka aneb Konec vodníků v Čechách (1974) BRremux 1080p,https://prehraj.to/hledej/Jak%20utopit%20dr.%20Mr%C3%A1%C4%8Dka%20aneb%20Konec%20vodn%C3%ADk%C5%AF%20v%20%C4%8Cech%C3%A1ch
11159,Zorro,1975,zorro-1975,124,47902,3,"720p,480p",t,f,,6.6,6.60,tt0072448,,https://ceskarepublika.wiki/filmy-online/zorro-1975/,FOUND,32,https://prehraj.to/zorro-tajemna-tvar-1998-adb-cz-1080p-m-campbell-c-zeta-jones-a-hopkins-a-banderas/6365662c4c3bc,"Zorro,-tajemná-tvář-(1998)-▶AdB◀-Cz-1080p-[M.Campbell]-C.Zeta-Jones-A.Hopkins-A.Banderas",https://prehraj.to/hledej/Zorro
11160,Breakheartský průsmyk,1975,breakheartsky-prusmyk-1975,95,3600,21,"720p,480p,360p",t,f,,6.6,6.60,tt0072735,,https://ceskarepublika.wiki/filmy-online/breakheartsky-prusmyk-1975/,FOUND,20,https://prehraj.to/breakheartsky-prusmyk-1975-cz-dabing-western-akcni-mp4/3e56f34e28e56b99,Breakheartský průsmyk 1975 CZ Dabing western-akční.mp4,https://prehraj.to/hledej/Breakheartsk%C3%BD%20pr%C5%AFsmyk
11153,Sugarlandský expres,1974,sugarlandsky-expres-1974,110,1596,5,"480p,240p",t,f,,6.6,6.60,tt0072226,,https://ceskarepublika.wiki/filmy-online/sugarlandsky-expres-1974/,FOUND,3,https://prehraj.to/sugarlandsky-expres-1974-goldie-hawn-eng-cz-dab-cz-ttl/680cb4cf973b5,"Sugarlandský expres-1974 (Goldie Hawn) eng+cz dab., cz ttl.",https://prehraj.to/hledej/Sugarlandsk%C3%BD%20expres
11128,Walking Tall,1973,walking-tall-1973,125,53665,7,"720p,480p",t,f,,6.6,6.60,tt0070895,,https://ceskarepublika.wiki/filmy-online/walking-tall-1973/,FOUND,23,https://prehraj.to/walking-tall-2004-1080p-bluray-x264-cz-mkv/c0e4af69555fbeb0,Walking.Tall.2004.1080p.BluRay.x264 CZ.mkv,https://prehraj.to/hledej/Walking%20Tall
11055,Běsnící měsíc,1971,besnici-mesic-1971,112,55824,1,HD,t,f,,6.6,6.60,tt0067357,,https://ceskarepublika.wiki/filmy-online/besnici-mesic-1971/,MAYBE,1,https://prehraj.to/besnici-mesic-drama-1971-cz-dabing/60a1eef315be7,Běsnící měsíc-(drama)-(1971)--cz-dabing,https://prehraj.to/hledej/B%C4%9Bsn%C3%ADc%C3%AD%20m%C4%9Bs%C3%ADc
11062,Krvavá zátoka,1971,krvava-zatoka-1971,85,42883,10,"720p,480p",t,f,,6.6,6.60,tt0067656,,https://ceskarepublika.wiki/filmy-online/krvava-zatoka-1971/,FOUND,2,https://prehraj.to/krvava-zatoka-1971-bdrip-720p-x264-cz-en-k66/584144f525631,Krvava.zatoka.1971.bdrip.720p.x264.CZ.EN-k66,https://prehraj.to/hledej/Krvav%C3%A1%20z%C3%A1toka
11019,Cromwell,1970,cromwell-1970,140,32034,11,"720p,480p",t,f,,6.6,6.60,tt0065593,,https://ceskarepublika.wiki/filmy-online/cromwell-1970/,FOUND,3,https://prehraj.to/cromwell-1970-1080p-h264-ac3-6ch-czdvd-cz-mkv/3d08c994cd651a27,Cromwell 1970-(1080p.h264.AC3.6ch)-CZdvd.CZ.mkv,https://prehraj.to/hledej/Cromwell
11026,Nikdy jsem nezpíval svému otci,1970,nikdy-jsem-nezpival-svemu-otci-1970,92,44321,15,"720p,480p",t,f,,6.6,6.60,tt0065872,,https://ceskarepublika.wiki/filmy-online/nikdy-jsem-nezpival-svemu-otci-1970/,FOUND,1,https://prehraj.to/nikdy-jsem-nezpival-svemu-otci-1970-cz-dab-1080p/68e8f8214a30e,Nikdy jsem nezpíval svému otci 1970 CZ dab 1080p,https://prehraj.to/hledej/Nikdy%20jsem%20nezp%C3%ADval%20sv%C3%A9mu%20otci
10990,Jednoruký šermíř,1969,jednoruky-sermir-1969,106,3641,23,"480p,360p",t,f,,6.6,6.60,tt0064265,,https://ceskarepublika.wiki/filmy-online/jednoruky-sermir-1969/,FOUND,5,https://prehraj.to/jednoruky-sermir-new-one-armed-swordsman-kung-fu-hg-1971-cz/606e907a6207a,Jednoruký šermíř. New One-Armed Swordsman. Kung-fu HG 1971. cz,https://prehraj.to/hledej/Jednoruk%C3%BD%20%C5%A1erm%C3%AD%C5%99
10991,Armáda pěti mužů,1969,armada-peti-muzu-1969,105,16772,9,"720p,480p",t,f,,6.6,6.60,tt0064300,,https://ceskarepublika.wiki/filmy-online/armada-peti-muzu-1969/,FOUND,3,https://prehraj.to/armada-peti-muzu-un-esercito-di-5-uomini-1969-cz-dd2-0-aac-en-aac-cz-subtitles/6824fb51183c4,"Armáda pěti mužů; Un esercito di 5 uomini; 1969; CZ (DD2.0, AAC), EN (AAC); CZ subtitles",https://prehraj.to/hledej/Arm%C3%A1da%20p%C4%9Bti%20mu%C5%BE%C5%AF
10998,Ve službách Jejího Veličenstva,1969,ve-sluzbach-jejiho-velicenstva-1969,140,4620,3,"720p,480p,360p",t,f,,6.6,6.60,tt0064757,,https://ceskarepublika.wiki/filmy-online/ve-sluzbach-jejiho-velicenstva-1969/,FOUND,2,https://prehraj.to/james-bond-06-ve-sluzbach-jejiho-velicenstva-1969-cz/587ff9c631d9958f,James Bond 06 Ve sluzbach Jejiho Velicenstva 1969 CZ,https://prehraj.to/hledej/Ve%20slu%C5%BEb%C3%A1ch%20Jej%C3%ADho%20Veli%C4%8Denstva
11003,Siréna od Mississippi,1969,sirena-od-mississippi-1969,123,45906,22,"720p,480p",t,f,,6.6,6.60,tt0064990,,https://ceskarepublika.wiki/filmy-online/sirena-od-mississippi-1969/,FOUND,9,https://prehraj.to/sirena-od-mississippi-1969-czdab-mkv/67851807df2d544b,"Siréna.od.Mississippi,(1969),CZdab.mkv",https://prehraj.to/hledej/Sir%C3%A9na%20od%20Mississippi
10942,Tonoucí se stébla chytá,1968,tonouci-se-stebla-chyta-1968,96,6620,3,"720p,480p,360p",t,f,,6.6,6.60,tt0062120,,https://ceskarepublika.wiki/filmy-online/tonouci-se-stebla-chyta-1968/,FOUND,3,https://prehraj.to/tonouci-se-stebla-chyta-1967-bdremux-1080/65eec524a7fa8,Tonouci se stebla chyta (1967) BDRemux.1080,https://prehraj.to/hledej/Tonouc%C3%AD%20se%20st%C3%A9bla%20chyt%C3%A1
10980,Vinnetou a Old Shatterhand v údolí smrti,1968,vinnetou-a-old-shatterhand-v-udoli-smrti-1968,89,2251,9,480p,t,f,,6.6,6.60,tt0063818,,https://ceskarepublika.wiki/filmy-online/vinnetou-a-old-shatterhand-v-udoli-smrti-1968/,FOUND,20,https://prehraj.to/vinnetou-a-old-shatterhand-v-udoli-smrti-1968-cz-dab/674d62c06fbfb,Vinnetou a Old Shatterhand v údolí smrti 1968 CZ dab ,https://prehraj.to/hledej/Vinnetou%20a%20Old%20Shatterhand%20v%20%C3%BAdol%C3%AD%20smrti
10924,"Bůh odpouští, já ne!",1967,buh-odpousti-ja-ne-1967,110,18372,9,"720p,480p",t,f,,6.6,6.60,tt0061576,,https://ceskarepublika.wiki/filmy-online/buh-odpousti-ja-ne-1967/,FOUND,27,https://prehraj.to/buh-odpousti-ja-ne-1967-cz-dab-1080p/4aa684f7767de6eb,"Bůh odpouští, já ne! 1967 CZ dab 1080p",https://prehraj.to/hledej/B%C5%AFh%20odpou%C5%A1t%C3%AD%2C%20j%C3%A1%20ne%21
10949,Žiješ jenom dvakrát,1967,zijes-jenom-dvakrat-1967,117,4597,2,"720p,480p,360p",t,f,,6.6,6.60,tt0062512,,https://ceskarepublika.wiki/filmy-online/zijes-jenom-dvakrat-1967/,FOUND,11,https://prehraj.to/zijes-jenom-dvakrat-1967/5ad80d94857c8,Žiješ jenom dvakrát (1967),https://prehraj.to/hledej/%C5%BDije%C5%A1%20jenom%20dvakr%C3%A1t
12743,Pohádka o caru Saltánovi,1967,pohadka-o-caru-saltanovi-1967,82,22607,11,"720p,480p",t,f,,6.6,6.60,tt0174207,,https://ceskarepublika.wiki/filmy-online/pohadka-o-caru-saltanovi-1967/,FOUND,2,https://prehraj.to/pohadka-o-caru-saltanovi-1966-cztitulky/63322f2a79f4e,Pohádka o caru Saltánovi (1966) CZtitulky,https://prehraj.to/hledej/Poh%C3%A1dka%20o%20caru%20Salt%C3%A1novi
10862,Báječná Angelika,1965,bajecna-angelika-1965,100,55036,21,"720p,480p",t,f,,6.6,6.60,tt0058343,,https://ceskarepublika.wiki/filmy-online/bajecna-angelika-1965/,FOUND,28,https://prehraj.to/bajecna-angelika-1965-remast/6032351c02bac,Báječná Angelika (1965) remast.,https://prehraj.to/hledej/B%C3%A1je%C4%8Dn%C3%A1%20Angelika
10902,Intimní osvětlení,1965,intimni-osvetleni-1965,71,28049,13,"720p,480p",t,f,,6.6,6.60,tt0060543,,https://ceskarepublika.wiki/filmy-online/intimni-osvetleni-1965/,FOUND,5,https://prehraj.to/intimni-osvetleni-1965-bdrip-cz-1080p/6687c303334a7,Intimni.Osvetleni.1965.BDRip.CZ.1080p,https://prehraj.to/hledej/Intimn%C3%AD%20osv%C4%9Btlen%C3%AD
10833,Černý Petr,1964,cerny-petr-1964,89,1056,24,"480p,240p",t,f,,6.6,6.60,tt0056919,,https://ceskarepublika.wiki/filmy-online/cerny-petr-1964/,FOUND,8,https://prehraj.to/cerny-petr-1963-drama-komedie-czech-dabing-1080p/6444f390f1f18,"Černý Petr (1963) Drama, Komedie, Czech Dabing, 1080p",https://prehraj.to/hledej/%C4%8Cern%C3%BD%20Petr
10861,Maska rudé smrti,1964,maska-rude-smrti-1964,89,53494,6,"720p,480p",t,f,,6.6,6.60,tt0058333,,https://ceskarepublika.wiki/filmy-online/maska-rude-smrti-1964/,FOUND,4,https://prehraj.to/maska-rude-smrti-1964-cztitulky/6330da64c551e,Maska rudé smrti (1964) CZtitulky,https://prehraj.to/hledej/Maska%20rud%C3%A9%20smrti
10774,Muž ze Západu,1958,muz-ze-zapadu-1958,100,48916,4,"720p,480p",t,f,,6.6,6.60,tt0051899,,https://ceskarepublika.wiki/filmy-online/muz-ze-zapadu-1958/,FOUND,3,https://prehraj.to/muz-ze-zapadu-1958-1080p-h264-ac3-6ch-cztit-cz-mkv/6f1491c2eb558b96,Muž ze Západu-1958-(1080p.h264.AC3.6ch)-CZtit.CZ.mkv,https://prehraj.to/hledej/Mu%C5%BE%20ze%20Z%C3%A1padu
10732,Jan Žižka,1956,jan-zizka-1956,111,25488,13,"720p,480p",t,f,,6.6,6.60,tt0048223,,https://ceskarepublika.wiki/filmy-online/jan-zizka-1956/,FOUND,32,https://prehraj.to/jan-zizka/68cb1b6d0f68b,Jan Žižka,https://prehraj.to/hledej/Jan%20%C5%BDi%C5%BEka
10753,Vojna a mír,1956,vojna-a-mir-1956,208,36938,10,480p,t,f,,6.6,6.60,tt0049934,,https://ceskarepublika.wiki/filmy-online/vojna-a-mir-1956/,FOUND,1,https://prehraj.to/vojna-a-mir-1956/5a9f089a7c408,Vojna a mír (1956),https://prehraj.to/hledej/Vojna%20a%20m%C3%ADr
10711,Malý Muk,1953,maly-muk-1953,100,42970,2,HD,t,f,,6.6,6.60,tt0045470,,https://ceskarepublika.wiki/filmy-online/maly-muk-1953/,FOUND,6,https://prehraj.to/maly-muk-pohadka-1953-cz-dabing/60b16652de4aa,Malý Muk-(pohadka)-(1953)--cz-dabing,https://prehraj.to/hledej/Mal%C3%BD%20Muk
10729,Divoch,1953,divoch-1953,79,36214,21,480p,t,f,,6.6,6.60,tt0047677,,https://ceskarepublika.wiki/filmy-online/divoch-1953/,FOUND,4,https://prehraj.to/divoch-1953-fhd-cz-en/1d8261f63d86b15a,Divoch (1953) FHD cz en,https://prehraj.to/hledej/Divoch
10678,Hej-Rup!,1934,hej-rup-1934,110,30828,16,"720p,480p",t,f,,6.6,6.60,tt0025248,,https://ceskarepublika.wiki/filmy-online/hej-rup-1934/,FOUND,7,https://prehraj.to/hej-rup-1934/5ad3e1367acca,Hej-rup! (1934),https://prehraj.to/hledej/Hej-Rup%21
10294,Evie,2023,evie,,56423,18,"720p,480p",f,t,28,3.7,6.50,tt13540744,1356075,https://ceskarepublika.wiki/filmy-online/evie/,FOUND,4,https://prehraj.to/evie-2023-thriller-sktit-mkv/e9f39d41eed9a052,Evie (2023) thriller sktit.mkv,https://prehraj.to/hledej/Evie
10299,Don't Look Away,2023,dont-look-away,,33050,14,"720p,480p",f,t,28,3.7,6.50,tt26453759,,https://ceskarepublika.wiki/filmy-online/dont-look-away/,FOUND,7,https://prehraj.to/my-palms-are-sweaty-reacting-to-don-t-look-away-challenge-charmx/6616e16d3f1a8,MY PALMS ARE SWEATY! - Reacting to DON'T LOOK AWAY CHALLENGE  (Charmx),https://prehraj.to/hledej/Don%27t%20Look%20Away
10310,Příšerky útočí,2019,priserky-utoci,,13721,3,"720p,480p",t,f,28,3.7,6.50,tt10240612,745637,https://ceskarepublika.wiki/filmy-online/priserky-utoci/,FOUND,20,https://prehraj.to/priserky-utoci-2019-czdabing/5fa6b8f3e785f,Příšerky útočí 2019 CZdabing,https://prehraj.to/hledej/P%C5%99%C3%AD%C5%A1erky%20%C3%BAto%C4%8D%C3%AD
15049,Tiché burácení,2025,tiche-buraceni-2025,90,49484,14,"720p,480p",t,f,,6.5,6.50,tt15359618,,https://ceskarepublika.wiki/filmy-online/tiche-buraceni-2025/,FOUND,1,https://prehraj.to/tiche-buraceni-silent-roar-1080p-web-dl-x264-ac3-en-cz-2023/68c388d655c18,Tiché burácení Silent Roar 1080p WEB.DL x264 AC3 EN CZ 2023,https://prehraj.to/hledej/Tich%C3%A9%20bur%C3%A1cen%C3%AD
15985,Neprůstřelná rodina,2025,neprustrelna-rodina-2025,92,50952,17,"720p,480p",t,f,,6.5,6.50,tt28026215,,https://ceskarepublika.wiki/filmy-online/neprustrelna-rodina-2025/,FOUND,3,https://prehraj.to/neprustrelna-rodina-1080p-mkv/aa54b2dbaded0a5e,Neprůstřelná rodina    1080p  .mkv,https://prehraj.to/hledej/Nepr%C5%AFst%C5%99eln%C3%A1%20rodina
16262,Blücher,2025,blucher-2025,94,55281,20,"720p,480p",f,t,,6.5,6.50,tt32080656,,https://ceskarepublika.wiki/filmy-online/blucher-2025/,FOUND,5,https://prehraj.to/blucher-the-battle-of-oslo-2025-cztit-1080p/4186cb03f7eabb65,Blucher - The.Battle.of.Oslo  (2025)CZtit 1080p,https://prehraj.to/hledej/Bl%C3%BCcher
16332,Život v tichu,2025,zivot-v-tichu-2025,99,51064,10,"720p,480p",t,f,,6.5,6.50,tt33030320,,https://ceskarepublika.wiki/filmy-online/zivot-v-tichu-2025/,FOUND,2,https://prehraj.to/zivot-v-tichu-ett-liv-med-paus-quiet-life-2024-en-cz-cz-tit-mkv/1b48ef9255613013,"Život v tichu Ett liv med paus Quiet Life 2024, EN - CZ - CZ tit.mkv",https://prehraj.to/hledej/%C5%BDivot%20v%20tichu
16366,Mapa k tobě,2025,mapa-k-tobe-2025,96,49206,24,"720p,480p",t,f,,6.5,6.50,tt33549478,,https://ceskarepublika.wiki/filmy-online/mapa-k-tobe-2025/,FOUND,8,https://prehraj.to/mapa-k-tobe-1080p-cz/68a6fb6ac681c,Mapa k tobě 1080p CZ,https://prehraj.to/hledej/Mapa%20k%20tob%C4%9B
16391,Plán pro rodinu 2,2025,plan-pro-rodinu-2-2025,106,53486,22,"720p,480p",f,t,,6.5,6.50,tt34276058,,https://ceskarepublika.wiki/filmy-online/plan-pro-rodinu-2-2025/,FOUND,9,https://prehraj.to/plan-pro-rodinu-2-2025-komedie-en-aac-5-1-titulky-cz-en-sk-hevc-1080p-mkv/df83104131c660db,"Plán pro rodinu 2 (2025) Komedie, EN-AAC-5.1, Titulky CZ, EN, SK, HEVC, 1080p.mkv",https://prehraj.to/hledej/Pl%C3%A1n%20pro%20rodinu%202
16414,Svědectví o Ann Lee,2025,svedectvi-o-ann-lee-2025,137,58806,20,"720p,480p",f,t,,6.5,6.50,tt34819091,,https://ceskarepublika.wiki/filmy-online/svedectvi-o-ann-lee-2025/,NONE,0,,,https://prehraj.to/hledej/Sv%C4%9Bdectv%C3%AD%20o%20Ann%20Lee
16433,Dívka jménem Willow,2025,divka-jmenem-willow-2025,99,55949,5,"720p,480p",t,f,,6.5,6.50,tt35300281,,https://ceskarepublika.wiki/filmy-online/divka-jmenem-willow-2025/,FOUND,2,https://prehraj.to/divka-jmenem-willow-2025-cz-dab-1080p/e4f5a64dbc694aac,Dívka jménem Willow 2025 CZ dab 1080p,https://prehraj.to/hledej/D%C3%ADvka%20jm%C3%A9nem%20Willow
16438,Les Orphelins,2025,les-orphelins-2025,95,55937,17,"720p,480p",t,f,,6.5,6.50,tt35330717,,https://ceskarepublika.wiki/filmy-online/les-orphelins-2025/,FOUND,1,https://prehraj.to/pomsta-sirotku-les-orphelins-1080p-bluray-x264-truehd-7-1-fr-ac3-cz-2025-mkv/1794ab55728c79a1,Pomsta sirotku Les Orphelins 1080p Bluray x264 TrueHD 7.1 FR AC3 CZ 2025.mkv,https://prehraj.to/hledej/Les%20Orphelins
16442,Navždy tvá jediná,2025,navzdy-tva-jedina-2025,102,56042,1,"720p,480p",t,f,,6.5,6.50,tt35433280,,https://ceskarepublika.wiki/filmy-online/navzdy-tva-jedina-2025/,FOUND,13,https://prehraj.to/navzdy-tva-jedina-1-girl-infinite-cz-dabing-2025-1080p/2e0115b2aecbdad7,Navždy tvá jediná.1 Girl Infinite.CZ.DABING.2025.1080p,https://prehraj.to/hledej/Nav%C5%BEdy%20tv%C3%A1%20jedin%C3%A1
16511,Influencers,2025,influencers-2025,110,55426,16,"720p,480p",f,t,,6.5,6.50,tt36833584,,https://ceskarepublika.wiki/filmy-online/influencers-2025/,FOUND,14,https://prehraj.to/influencers-2025-cztit-v-obraze-1080p-mkv/bdbd947168999fbf,Influencers  (2025)CZtit V OBRAZE 1080p.mkv,https://prehraj.to/hledej/Influencers
16541,Tlapkové Vánoce,2025,tlapkove-vanoce-2025,86,54244,8,"720p,480p",t,f,,6.5,6.50,tt37350687,,https://ceskarepublika.wiki/filmy-online/tlapkove-vanoce-2025/,FOUND,8,https://prehraj.to/tlapkove-vanoce-2025-cz-dabing-hd-mp4/189e78304ad6a351,Tlapkové Vánoce 2025 CZ dabing HD.mp4,https://prehraj.to/hledej/Tlapkov%C3%A9%20V%C3%A1noce
16563,27 nocí,2025,27-noci-2025,108,51968,10,"720p,480p",t,f,,6.5,6.50,tt38095263,,https://ceskarepublika.wiki/filmy-online/27-noci-2025/,FOUND,9,https://prehraj.to/27-noci-2025-cz-dab-1080p/68f38ca4edb91,27 nocí 2025 CZ dab 1080p,https://prehraj.to/hledej/27%20noc%C3%AD
14446,Man and Witch: The Dance of a Thousand Steps,2024,man-and-witch-the-dance-of-a-thousand-steps-2024,94,41470,21,"720p,480p",f,t,,6.5,6.50,tt12623434,,https://ceskarepublika.wiki/filmy-online/man-and-witch-the-dance-of-a-thousand-steps-2024/,MAYBE,2,https://prehraj.to/man-and-witch-the-dance-of-a-thousand-steps-2024-cz-titulky-1080p/673f655340a97,Man And Witch The Dance Of A Thousand Steps 2024 CZ titulky 1080p,https://prehraj.to/hledej/Man%20and%20Witch
15344,Tichá služebná,2024,ticha-sluzebna-2024,92,39928,17,"720p,480p",t,f,,6.5,6.50,tt18291892,,https://ceskarepublika.wiki/filmy-online/ticha-sluzebna-2024/,FOUND,5,https://prehraj.to/ticha-sluzebna-2023-cz-dab-1080p/ee0a617fa4b0a477,Tichá služebná 2023 CZ dab 1080p,https://prehraj.to/hledej/Tich%C3%A1%20slu%C5%BEebn%C3%A1
15585,Zářijové děti,2024,zarijove-deti-2024,94,48479,14,"720p,480p",t,f,,6.5,6.50,tt21435976,,https://ceskarepublika.wiki/filmy-online/zarijove-deti-2024/,FOUND,9,https://prehraj.to/zarijove-deti-september-babies-2024-cz-dabing/68aa49254d2a7,Zarijove deti - September Babies 2024 CZ dabing,https://prehraj.to/hledej/Z%C3%A1%C5%99ijov%C3%A9%20d%C4%9Bti
15745,Lišák a Zajda zachraňují les,2024,lisak-a-zajda-zachranuji-les-2024,72,47419,,,t,f,,6.5,6.50,tt23451240,,https://ceskarepublika.wiki/filmy-online/lisak-a-zajda-zachranuji-les-2024/,FOUND,7,https://prehraj.to/lisak-a-zajda-zachranuji-les-2024-cz-dab-1080p/5e6e639368506227,Lišák a Zajda zachraňují les 2024 CZ dab 1080p,https://prehraj.to/hledej/Li%C5%A1%C3%A1k%20a%20Zajda%20zachra%C5%88uj%C3%AD%20les
15859,Kouzelníkův plášť,2024,kouzelnikuv-plast-2024,90,45470,2,"720p,480p",t,f,,6.5,6.50,tt26445481,,https://ceskarepublika.wiki/filmy-online/kouzelnikuv-plast-2024/,FOUND,1,https://prehraj.to/kouzelnikuv-plast-2024-1080p-cz-dabing/6800f59577e01,Kouzelníkův plášť 2024 1080p CZ DABING,https://prehraj.to/hledej/Kouzeln%C3%ADk%C5%AFv%20pl%C3%A1%C5%A1%C5%A5
15880,Vera a svět vášní,2024,vera-a-svet-vasni-2024,104,45043,8,"720p,480p",t,f,,6.5,6.50,tt26733463,,https://ceskarepublika.wiki/filmy-online/vera-a-svet-vasni-2024/,FOUND,1,https://prehraj.to/vera-a-svet-vasni-vera-and-the-pleasure-of-others-1080p-web-dl-x264-ac3-5-1-es-cz-2023/68abe1157dfcd,Vera a svět vášní Vera and the Pleasure of Others 1080p WEB.DL x264 AC3 5.1 ES CZ 2023,https://prehraj.to/hledej/Vera%20a%20sv%C4%9Bt%20v%C3%A1%C5%A1n%C3%AD
15964,Hypnóza,2024,hypnoza-2024,100,42079,22,"720p,480p",t,f,,6.5,6.50,tt27789180,,https://ceskarepublika.wiki/filmy-online/hypnoza-2024/,FOUND,2,https://prehraj.to/hypnoza-2023-cz-titulky-1080p/6745a4777d7d0,Hypnóza (2023) CZ Titulky 1080p,https://prehraj.to/hledej/Hypn%C3%B3za
16067,Slzotvůrce,2024,slzotvurce-2024,106,35864,24,"480p,240p",t,f,,6.5,6.50,tt29114029,,https://ceskarepublika.wiki/filmy-online/slzotvurce-2024/,FOUND,27,https://prehraj.to/slzotvurce-2024-czdab-m-mkv/3e5cff477c6871e0,"Slzotvůrce,(2024),CZdab.M.mkv",https://prehraj.to/hledej/Slzotv%C5%AFrce
16128,Trenéři psů,2024,treneri-psu-2024,90,44560,11,"720p,480p",t,f,,6.5,6.50,tt29941691,,https://ceskarepublika.wiki/filmy-online/treneri-psu-2024/,FOUND,8,https://prehraj.to/treneri-psu-2024-cz-dabing-1080p/67d2dc64061ee,Trenéři psů (2024) CZ Dabing 1080p,https://prehraj.to/hledej/Tren%C3%A9%C5%99i%20ps%C5%AF
16180,Macecha z pekla,2024,macecha-z-pekla-2024,0,55087,20,"720p,480p",t,f,,6.5,6.50,tt30839070,,https://ceskarepublika.wiki/filmy-online/macecha-z-pekla-2024/,NONE,0,,,https://prehraj.to/hledej/Macecha%20z%20pekla
16335,"Muž, který miloval létající talíře",2024,muz-ktery-miloval-letajici-talire-2024,107,40505,2,"720p,480p",t,f,,6.5,6.50,tt33051716,,https://ceskarepublika.wiki/filmy-online/muz-ktery-miloval-letajici-talire-2024/,FOUND,10,https://prehraj.to/muz-ktery-miloval-letajici-talire-2024/685b092c2f149,"Muž, který miloval létající talíře 2024",https://prehraj.to/hledej/Mu%C5%BE%2C%20kter%C3%BD%20miloval%20l%C3%A9taj%C3%ADc%C3%AD%20tal%C3%AD%C5%99e
16352,Sorop,2024,sorop-2024,103,46755,20,"720p,480p",f,t,,6.5,6.50,tt33348138,,https://ceskarepublika.wiki/filmy-online/sorop-2024/,FOUND,4,https://prehraj.to/sorop-2024-1080p-webrip-x264-aac5-1-yts-mx/684a20dc97109,Sorop.2024.1080p.WEBRip.x264.AAC5.1-[YTS.MX],https://prehraj.to/hledej/Sorop
15095,Rok lišky,2023,rok-lisky-2023,97,41248,24,"720p,480p",t,f,,6.5,6.50,tt15565978,,https://ceskarepublika.wiki/filmy-online/rok-lisky-2023/,FOUND,8,https://prehraj.to/rok-lisky-2023-cz-dab-1080p/3cf1d17907e383e5,Rok lišky 2023 CZ dab 1080p,https://prehraj.to/hledej/Rok%20li%C5%A1ky
15175,Protivník,2023,protivnik-2023,119,40917,12,"720p,480p",t,f,,6.5,6.50,tt16311444,,https://ceskarepublika.wiki/filmy-online/protivnik-2023/,FOUND,1,https://prehraj.to/protivnik-opponent-1080p-web-dl-x264-eac3-5-1-sv-eac3-cz-2023/672af3f116fe5,Protivník Opponent 1080p WEB.DL x264 EAC3 5.1 SV EAC3 CZ 2023,https://prehraj.to/hledej/Protivn%C3%ADk
15231,Přišel čas na lásku,2023,prisel-cas-na-lasku-2023,123,38091,24,"480p,240p",t,f,,6.5,6.50,tt16969006,,https://ceskarepublika.wiki/filmy-online/prisel-cas-na-lasku-2023/,MAYBE,2,https://prehraj.to/prisel-cas-na-lasku-2023-cz-dab-1080p/33ee47c23af7d08f,Přišel čas na lásku 2023 CZ dab 1080p,https://prehraj.to/hledej/P%C5%99i%C5%A1el%20%C4%8Das%20na%20l%C3%A1sku
15319,La Dernière Reine,2023,la-derniere-reine-2023,110,32368,13,"720p,480p",f,t,,6.5,6.50,tt18039808,,https://ceskarepublika.wiki/filmy-online/la-derniere-reine-2023/,FOUND,1,https://prehraj.to/la-derniere-reine-2023-cztitulky/6508b31259f01,La dernière reine (2023) CZtitulky,https://prehraj.to/hledej/La%20Derni%C3%A8re%20Reine
15444,Výměna dětí,2023,vymena-deti-2023,104,41433,24,"720p,480p",t,f,,6.5,6.50,tt19798116,,https://ceskarepublika.wiki/filmy-online/vymena-deti-2023/,FOUND,5,https://prehraj.to/vymena-deti-2023-cz-dab-1080p/a5822470d3be2df3,Výměna dětí 2023 CZ dab 1080p,https://prehraj.to/hledej/V%C3%BDm%C4%9Bna%20d%C4%9Bt%C3%AD
15452,Kam motýli nelétají,2023,kam-motyli-neletaji-2023,126,42866,18,"720p,480p",t,f,,6.5,6.50,tt19860942,,https://ceskarepublika.wiki/filmy-online/kam-motyli-neletaji-2023/,NONE,0,,,https://prehraj.to/hledej/Kam%20mot%C3%BDli%20nel%C3%A9taj%C3%AD
